player,nation,minutes,goals,npg,npxg,age
Jamaal Lascelles,ENG,2058,1,1,1.1,27
Jamal Lewis,NIR,262,0,0,0.0,23
Jamal Musiala,GER,1465,5,5,4.6,18
James Justin,ENG,998,0,0,0.6,23
James Maddison,ENG,2459,12,12,8.2,24
James McArthur,SCO,1439,0,0,0.3,33
James Mcatee,ENG,20,0,0,0.0,18
James Milner,ENG,853,0,0,0.3,35
James Tarkowski,ENG,3106,1,1,2.0,28
James Tomkins,ENG,547,1,1,0.6,32
James Ward-Prowse,ENG,3215,10,6,2.3,26
Jamie Bynoe-Gittens,ENG,134,0,0,0.5,16
Jamie Leweling,GER,1959,5,5,4.1,20
Jamie Shackleton,ENG,709,0,0,0.2,21
Jamie Vardy,ENG,1806,15,15,9.5,34
Jan Bednarek,POL,2629,4,4,2.4,25
Jan Morávek,CZE,471,0,0,0.7,31
Jan Oblak,SVN,3420,0,0,0.0,28
Jan Thielmann,GER,1192,3,3,1.4,19
Janik Haberer,GER,818,3,3,1.1,27
Janis Antiste,FRA,796,1,1,1.4,18
Jannes Horn,GER,478,0,0,0.1,24
Janni Serra,GER,1117,3,3,3.0,23
Jannik Vestergaard,DEN,567,0,0,0.1,28
Japhet Tanganga,ENG,735,0,0,0.4,22
Jarrad Branthwaite,ENG,388,1,1,0.4,19
Jarrod Bowen,ENG,2983,12,12,11.1,24
Jason,ESP,753,0,0,0.7,27
Jason Berthomier,FRA,1732,1,1,2.0,31
Jason Denayer,BEL,1002,3,3,1.5,26
Jason Mbock,FRA,17,0,0,0.0,21
Jason Steele,ENG,90,0,0,0.0,30
Jasper Cillessen,NED,1457,0,0,0.0,32
Jaume Costa,ESP,1828,0,0,0.7,33
Jaume Doménech,ESP,343,0,0,0.0,30
Jaume Grau,ESP,3,0,0,0.0,24
Javairô Dilrosun,NED,1870,2,2,3.0,23
Javi Galán,ESP,3298,0,0,0.4,26
Javi López,ESP,462,0,0,0.0,19
Javi Martínez,ESP,879,1,1,0.8,21
Javi Puado,ESP,2245,4,4,4.9,23
Javier Díaz,ESP,90,0,0,0.0,24
Javier Llabrés,,132,0,0,0.1,
Javier Manquillo,ESP,1257,1,1,0.5,27
Javier Ontiveros,ESP,39,0,0,0.1,23
Javier Pastore,ARG,525,0,0,0.4,32
Javier Serrano,ESP,68,0,0,0.0,18
Jay Rodriguez,ENG,1382,2,2,4.7,32
Jaïro Riedewald,NED,118,0,0,0.0,24
Jean Lucas,BRA,1445,1,1,2.4,23
Jean Onana,CMR,1832,3,3,1.3,21
Jean-Armel Kana-Biyik,CMR,664,0,0,0.1,32
Jean-Charles Castelletto,CMR,2510,1,1,1.2,26
Jean-Clair Todibo,FRA,3115,1,1,2.4,21
Jean-Claude Billong,CMR,980,0,0,0.2,27
Jean-Daniel Akpa-Akpro,CIV,315,0,0,0.4,28
Jean-Eudes Aholou,CIV,1004,1,1,1.6,27
Jean-Kevin Duverne,FRA,3007,1,1,1.2,24
Jean-Kévin Augustin,FRA,84,0,0,0.1,24
Jean-Louis Leca,FRA,2313,0,0,0.0,35
Jean-Paul Boëtius,NED,1800,2,2,1.5,27
Jean-Philippe Gbamin,CIV,67,0,0,0.0,25
Jean-Philippe Krasso,FRA,453,1,1,1.6,24
Jean-Philippe Mateta,FRA,1145,5,5,5.5,24
Jean-Pierre Nsame,CMR,245,0,0,0.6,28
Jean-Ricner Bellegarde,FRA,2332,2,2,2.5,23
Jean-Victor Makengo,FRA,2351,1,1,2.3,23
Jeanuel Belocian,FRA,12,0,0,0.0,16
Jed Steer,ENG,90,0,0,0.0,28
Jeff Hendrick,IRL,72,1,1,0.0,29
Jeff Reine-Adélaïde,FRA,198,0,0,0.2,23
Jeffrey Gouweleeuw,NED,2576,2,1,1.1,30
Jeffrey Schlupp,GHA,1851,4,4,3.1,28
Jeison Murillo,COL,1117,0,0,0.5,29
Jemerson,BRA,1202,0,0,0.6,28
Jens Cajuste,SWE,364,2,1,1.1,21
Jens Grahl,GER,90,0,0,0.0,32
Jens Jønsson,DEN,1303,0,0,0.4,28
Jens Petter Hauge,NOR,1040,2,2,2.4,21
Jens Stryger Larsen,DEN,684,0,0,0.7,30
Jeong Woo-yeong,KOR,1782,5,5,5.5,21
Jerdy Schouten,NED,1392,1,1,0.2,24
Jere Uronen,FIN,878,0,0,0.1,27
Jeremie Boga,CIV,1434,0,0,2.2,24
Jeremie Frimpong,NED,2052,1,1,0.6,20
Jeremy Doku,BEL,469,1,1,0.8,19
Jeremy Dudziak,TUN,1134,2,2,2.4,25
Jeremy Ngakia,ENG,903,0,0,0.1,20
Jeremy Sarmiento,ECU,48,0,0,0.0,19
Jeremy Toljan,GER,1399,0,0,0.1,26
Jeremías Ledesma,ARG,3420,0,0,0.0,28
Jeroen Zoet,NED,630,0,0,0.0,30
Jerry St. Juste,NED,604,1,1,0.9,24
Jesper Lindstrøm,DEN,1976,5,5,6.8,21
Jesse Lingard,ENG,367,2,2,0.7,28
Jessic Ngankam,GER,341,2,2,1.8,21
Jessy Moulin,FRA,630,0,0,0.0,35
Jesuran Rak Sakyi,ENG,80,0,0,0.0,18
Jesus Vazquez,ESP,813,0,0,0.7,18
Jesús Areso,ESP,188,0,0,0.0,22
Jesús Corona,MEX,1157,2,2,1.7,28
Jesús Navas,ESP,1786,0,0,0.4,35
Jesús Owono,EQG,90,0,0,0.0,20
Jesús Santiago,ESP,82,0,0,0.0,17
Jesús Vallejo,ESP,341,0,0,0.0,24
Jetro Willems,NED,1598,1,1,0.6,27
Jim Allevinah,GAB,1488,1,1,3.4,26
Jimmy Briand,FRA,226,2,1,0.8,35
Jimmy Cabot,FRA,2008,0,0,0.6,27
Jimmy Giraudon,FRA,1619,0,0,0.0,29
Joachim Andersen,DEN,2916,0,0,0.6,25
Joakim Mæhle,DEN,1471,1,1,1.9,24
Joakim Nilsson,SWE,2735,2,2,0.2,27
Joan García,ESP,108,0,0,0.0,20
Joan Jordán,ESP,2514,0,0,0.9,27
Joan Sastre Vanrell,ESP,258,0,0,0.0,24
Joaquín,ESP,471,0,0,1.9,40
Joaquín Correa,ARG,1025,6,6,4.8,26
Jodel Dossou,BEN,2008,3,3,5.1,29
Joe Gelhardt,ENG,746,2,2,3.1,19
Joe Gomez,ENG,331,0,0,0.0,24
Joe Rodon,WAL,89,0,0,0.0,23
Joe Scally,USA,1909,1,1,1.3,18
Joe Willock,ENG,2038,2,2,3.6,21
Joel Obi,NGA,1143,0,0,1.7,30
Joel Pohjanpalo,FIN,12,0,0,0.0,26
Joel Ward,ENG,2487,0,0,0.4,31
Joelinton,BRA,2558,4,4,4.1,24
Jofre,ESP,20,0,0,0.0,20
Johan Gastien,FRA,2746,0,0,0.9,33
Johan Mojica,COL,2855,2,2,0.7,28
Johan Vásquez,MEX,2279,1,1,0.9,22
Johaneko Louisjean,FRA,12,0,0,0.0,17
John Brooks,USA,2615,1,1,0.7,28
John Donald,ESP,180,0,0,0.2,20
John Guidetti,SWE,279,0,0,0.5,29
John McGinn,SCO,3090,3,3,1.5,26
John Ruddy,ENG,135,0,0,0.0,34
John Stones,ENG,1119,1,1,1.0,27
Jon Bautista,ESP,45,0,0,0.0,26
Jon Guridi,ESP,206,1,1,0.7,26
Jon Moncayola,ESP,2915,2,2,2.2,23
Jon Morcillo,ESP,54,0,0,0.4,22
Jon Pacheco,ESP,381,0,0,0.0,20
Jon Rowe,ENG,223,0,0,0.4,18
Jonas Hector,GER,2553,0,0,1.3,31
Jonas Hofmann,GER,2078,12,12,7.8,29
Jonas Lössl,DEN,180,0,0,0.0,32
Jonas Martin,FRA,2105,1,1,1.0,31
Jonas Omlin,SUI,2587,0,0,0.0,27
Jonas Wind,DEN,1180,5,5,4.3,22
Jonathan Bamba,FRA,2428,1,1,3.2,25
Jonathan Burkardt,GER,2611,11,10,13.2,21
Jonathan Clauss,FRA,3046,5,5,2.7,28
Jonathan David,CAN,2804,15,13,11.8,21
Jonathan Gradit,FRA,3067,0,0,0.1,28
Jonathan Iglesias,URU,579,0,0,0.0,32
Jonathan Ikone,FRA,1711,2,2,3.9,23
Jonathan Schmid,FRA,588,0,0,0.1,31
Jonathan Silva,ARG,226,0,0,0.0,27
Jonathan Tah,GER,2878,2,2,1.1,25
Jonathan Varane,FRA,1,0,0,0.0,19
Jonjo Shelvey,ENG,1983,2,2,0.9,29
Jonjoe Kenny,ENG,1018,0,0,0.3,24
Jonny Castro,ESP,1024,2,2,0.8,27
Jonny Evans,NIR,1348,1,1,0.7,33
Jonás Ramalho,ESP,243,0,0,0.1,28
Jordan Amavi,FRA,541,0,0,0.0,27
Jordan Ayew,GHA,2019,3,3,3.7,29
Jordan Ferri,FRA,2911,0,0,0.3,29
Jordan Henderson,ENG,2597,2,2,1.5,31
Jordan Lotomba,SUI,1782,0,0,0.7,22
Jordan Pickford,ENG,3150,0,0,0.0,27
Jordan Tell,FRA,290,1,1,1.0,24
Jordan Torunarigha,GER,483,0,0,0.2,23
Jordan Veretout,FRA,2319,4,3,3.1,28
Jordi Alba,ESP,2644,2,2,1.3,32
Jordi Mboula,ESP,434,0,0,0.3,22
Jorge Cuenca,ESP,2683,1,1,0.7,21
Jorge Meré,ESP,490,0,0,0.0,24
Jorge Miramón,ESP,1977,1,1,0.7,32
Jorge Molina,ESP,1966,10,10,5.3,39
Jorge de Frutos,ESP,1760,4,4,5.8,24
Jorginho,ITA,2273,6,0,0.4,29
Joris Chotard,FRA,2935,1,1,0.9,19
Josan,ESP,1211,2,2,1.2,31
Joscha Wosz,GER,9,0,0,0.0,19
Joseba Zaldúa,ESP,1172,0,0,0.2,29
Joselu,ESP,3122,14,8,7.0,31
Josema,ESP,183,0,0,0.0,25
Josep Antoni Gayá,ESP,58,0,0,0.0,21
Josep Martinez,ESP,90,0,0,0.0,23
Joseph Aidoo,GHA,2637,0,0,0.3,25
Josh Brownhill,ENG,2955,2,2,1.4,25
Josh Dasilva,ENG,257,0,0,0.0,22
Josh Maja,NGA,9,0,0,0.0,22
Josh Sargent,USA,1572,2,2,2.7,21
Joshua Kimmich,GER,2474,3,3,2.1,26
Joshua King,NOR,2248,5,4,7.2,29
Josip Brekalo,CRO,2307,7,7,4.7,23
Josip Iličić,SVN,841,3,3,2.6,33
Josip Stanišić,CRO,644,1,1,0.3,21
Josuha Guilavogui,FRA,2273,1,1,1.7999999999999998,30
Josué Albert,GUF,22,0,0,0.0,29
José Callejón,ESP,1298,1,1,1.7,34
José Campaña,ESP,1422,2,2,0.8,28
José Fonte,POR,3420,0,0,1.6,37
José Fontán,ESP,276,0,0,0.1,21
José Juan Macías,MEX,201,0,0,0.2,21
José Luis García Vayá,ESP,2012,0,0,0.6,22
José Luis Gayà,ESP,1871,2,2,1.0,26
José Luis Morales,ESP,2719,13,10,10.6,34
José Luis Palomino,ARG,2672,1,1,1.8,31
José Mari,ESP,386,0,0,0.4,33
José María Giménez,URU,2042,1,1,1.2,26
José Pozo,ESP,72,0,0,0.1,25
José Sá,POR,3285,0,0,0.0,28
José Ángel,ESP,1083,1,1,0.2,31
Jovane Cabral,CPV,190,1,1,0.9,23
João Cancelo,POR,3227,1,1,4.1,27
João Félix,POR,1263,8,8,5.0,21
João Moutinho,POR,2970,2,2,1.0,34
João Pedro,BRA,1644,3,3,4.2,19
João Pedro,ITA,3323,13,10,9.9,29
Joël Matip,CMR,2790,3,3,3.1,29
Joël Veltman,NED,2874,1,1,0.9,29
Joško Gvardiol,CRO,2409,2,2,2.5,19
Juan Bernat,ESP,958,0,0,0.2,28
Juan Cruz Armada,ESP,1934,0,0,0.3,29
Juan Cuadrado,COL,2487,4,4,2.0,33
Juan Foyth,ARG,1924,1,1,0.5,23
Juan Ignacio Ramírez,URU,126,0,0,0.1,24
Juan Jesus,BRA,1278,1,1,0.6,30
Juan Mata,ESP,235,0,0,0.3,33
Juan Miranda,ESP,783,0,0,0.1,21
Juan Musso,ARG,2932,0,0,0.0,27
Juan Pérez,ESP,180,0,0,0.0,25
Juan Sánchez,ESP,5,0,0,0.0,17
Juanmi,ESP,2131,16,16,11.8,28
Jude Bellingham,ENG,2790,3,3,4.2,18
Julen Agirrezabala,ESP,360,0,0,0.0,20
Julen Lobete,ESP,284,2,2,1.5,20
Jules Koundé,FRA,2736,2,2,1.2,22
Julian Baumgartlinger,AUT,88,0,0,0.0,33
Julian Brandt,GER,2078,9,9,4.7,25
Julian Chabot,GER,699,0,0,0.1,23
Julian Draxler,GER,548,2,2,1.4,27
Julian Eitschberger,GER,45,0,0,0.0,17
Julian Green,USA,1054,0,0,0.6,26
Julian Kristoffersen,NOR,7,0,0,0.0,24
Julian Pollersbeck,GER,436,0,0,0.0,26
Julian Ryerson,NOR,1429,2,2,1.6,23
Julien Faussurier,FRA,489,0,0,0.4,34
Julien Laporte,FRA,2891,2,2,1.3,27
Junior Dina Ebimbe,FRA,316,0,0,0.1,20
Junior Firpo,ESP,1711,0,0,0.9,24
Junior Messias,BRA,1428,5,5,3.6,30
Junior Mwanga,FRA,90,0,0,0.0,18
Junior Sambia,FRA,1533,1,1,1.4,24
Juraj Kucka,SVK,1920,1,1,3.1,34
Jurgen Ekkelenkamp,NED,718,3,3,1.9,21
Justin Che,USA,41,0,0,0.1,17
Justin Hoogma,NED,270,0,0,0.0,23
Justin Kluivert,NED,1868,4,4,3.3,22
Jutglà,ESP,301,1,1,1.6,22
Jérémy Le Douaron,FRA,1446,5,5,4.1,23
Jérémy Morel,MAD,604,0,0,0.0,37
Jérémy Pied,FRA,13,0,0,0.0,32
Jérôme Boateng,GER,1622,0,0,0.3,32
Jérôme Hergault,FRA,352,0,0,0.1,35
Jérôme Phojo,FRA,6,0,0,0.0,28
Jérôme Roussillon,FRA,1775,1,1,1.0,28
Jóhann Berg Guðmundsson,ISL,1102,0,0,1.7,30
Jürgen Locadia,NED,467,2,1,1.3,27
Kaan Ayhan,TUR,1354,1,1,0.3,26
Kacper Urbanski,POL,45,0,0,0.0,16
Kai Havertz,GER,1809,8,8,9.7,22
Kaide Gordon,ENG,9,0,0,0.4,16
Kaio Jorge,BRA,121,0,0,0.9,19
Kaj Sierhuis,NED,80,0,0,0.1,23
Kalidou Koulibaly,SEN,2405,3,3,1.7,30
Kalifa Coulibaly,MLI,850,5,5,4.1,29
Kalvin Phillips,ENG,1596,0,0,0.6,25
Kamaldeen Sulemana,GHA,1015,4,4,2.5,19
Kamory Doumbia,MLI,352,2,2,0.6,18
Karim Azamoum,FRA,388,0,0,0.1,31
Karim Bellarabi,GER,683,3,3,2.2,31
Karim Benzema,FRA,2593,27,20,15.1,33
Karim Onisiwo,AUT,2361,5,5,8.2,29
Karim Rekik,NED,1098,0,0,0.4,26
Karl Darlow,ENG,720,0,0,0.0,30
Karl Toko Ekambi,CMR,2296,12,10,10.8,28
Karol Fila,POL,560,0,0,0.0,23
Karol Linetty,POL,896,0,0,0.9,26
Kasey McAteer,ENG,3,0,0,0.0,19
Kasim Nuhu,GHA,5,0,0,0.1,26
Kasper Dolberg,DEN,1492,6,4,4.9,23
Kasper Schmeichel,DEN,3330,0,0,0.0,34
Kayky Chagas,BRA,7,0,0,0.0,18
Keanan Bennetts,ENG,50,0,0,0.0,22
Keidi Bare,ALB,1481,1,1,0.5,23
Keinan Davis,ENG,12,0,0,0.0,23
Keita Baldé,SEN,1229,3,3,3.2,26
Keita Endo,JPN,55,0,0,0.1,23
Kelechi Iheanacho,NGA,1264,4,4,3.4,24
Kelvin Amian,FRA,2646,1,1,2.4,23
Kelvin Yeboah,ITA,850,0,0,1.4,21
Ken Sema,SWE,852,0,0,0.2,27
Kenedy,BRA,58,0,0,0.1,25
Kenny McLean,SCO,2706,1,1,1.9,29
Kepa Arrizabalaga,ESP,360,0,0,0.0,26
Kerem Demirbay,GER,2049,1,0,1.9,28
Keven Schlotterbeck,GER,315,0,0,0.1,24
Kevin Agudelo,COL,1237,3,3,2.4,22
Kevin Akpoguma,NGA,1527,2,2,1.2,26
Kevin Behrens,GER,499,2,2,2.7,30
Kevin Bonifazi,ITA,1210,0,0,0.7,25
Kevin Danso,AUT,2790,2,2,1.6,22
Kevin De Bruyne,BEL,2201,15,15,6.4,30
Kevin Kampl,SVN,1899,0,0,0.6,30
Kevin Lasagna,ITA,1184,2,2,3.5,28
Kevin Long,IRL,410,0,0,0.2,30
Kevin Mbabu,SUI,1391,0,0,0.4,26
Kevin Möhwald,GER,354,0,0,0.5,28
Kevin Paredes,USA,16,0,0,0.0,18
Kevin Schade,GER,831,4,4,2.2,19
Kevin Strootman,NED,640,0,0,0.0,31
Kevin Stöger,AUT,419,1,1,1.6,27
Kevin Trapp,GER,2880,0,0,0.0,31
Kevin Vogt,GER,2569,0,0,0.0,29
Kevin Volland,GER,2436,9,8,7.1,29
Kevin Vázquez,ESP,1334,0,0,0.4,28
Kevin-Prince Boateng,GHA,696,0,0,0.3,34
Keylor Navas,CRC,1856,0,0,0.0,34
Khéphren Thuram-Ulie,FRA,1901,4,4,2.9,20
Ki-Jana Hoever,NED,308,0,0,0.0,19
Kieran Dowell,ENG,912,1,1,1.2,23
Kieran Tierney,SCO,1915,1,1,0.7,24
Kieran Trippier,ENG,1405,2,2,0.2,30
Kiernan Dewsbury-Hall,ENG,2105,1,1,1.3,22
Kike,ESP,1862,5,4,6.2,31
Kike Barja,ESP,865,2,2,1.8,24
Kike Hermoso,ESP,90,1,1,0.2,21
Kike Pérez,ESP,519,2,2,1.1,24
Kiko Casilla,ESP,1260,0,0,0.0,34
Kiko Femenía,ESP,2142,0,0,0.1,30
Kiliann Sildillia,FRA,169,0,0,0.0,19
Kingsley Coman,FRA,1359,6,6,4.5,25
Kingsley Ehizibue,NED,681,0,0,0.3,26
Kingsley Michael,NGA,76,0,0,0.0,21
Kingsley Schindler,GER,349,1,1,0.5,28
Koba Koindredi,FRA,181,0,0,0.0,19
Koen Casteels,BEL,2520,0,0,0.0,29
Koffi Djidji,CIV,1735,0,0,0.5,28
Koke,ESP,2508,1,1,1.0,29
Konrad De La Fuente,USA,785,0,0,1.1,20
Konrad Laimer,AUT,1240,4,4,2.3,24
Konstantinos Mavropanos,GRE,2705,4,4,2.8,23
Koray Günter,GER,2411,0,0,0.3,26
Kortney Hause,ENG,397,1,1,0.1,26
Kostas Manolas,GRE,313,0,0,0.0,30
Kostas Stafylidis,GRE,1388,0,0,0.5,27
Kostas Tsimikas,GRE,877,0,0,0.5,25
Kouadio Koné,FRA,2183,2,2,1.6,20
Krepin Diatta,SEN,285,1,1,0.2,22
Kristijan Jakić,CRO,1879,1,1,2.2,24
Kristjan Asllani,ALB,1353,1,1,0.8,19
Kristoffer Ajer,NOR,1995,1,1,0.8,23
Kristoffer Askildsen,NOR,754,0,0,0.3,20
Kristoffer Klaesson,NOR,36,0,0,0.0,20
Krzysztof Piątek,POL,1080,4,4,4.1,26
Kurt Zouma,FRA,2078,1,1,0.9,26
Kyle Walker,ENG,1755,0,0,0.3,31
Kyle Walker-Peters,ENG,2633,1,1,1.0,24
Kylian Mbappé,FRA,3023,28,24,20.3,22
Kévin Gameiro,FRA,2385,11,10,11.7,34
Kévin Malcuit,MAR,288,0,0,0.1,30
Kévin N'Doram,FRA,1235,0,0,1.1,25
Kévin Rodrigues,POR,435,0,0,0.1,27
Lago Junior,CIV,177,0,0,0.3,30
Lamine Ghezali,FRA,1,0,0,0.0,22
Lamine Gueye,SEN,555,0,0,1.6,23
Landry Dimata,BEL,541,0,0,1.3,23
Lars Stindl,GER,1629,4,4,4.9,32
Lassana Coulibaly,MLI,2332,0,0,0.9,25
Lasse Günther,GER,161,0,0,0.1,18
Latasa,ESP,9,0,0,0.1,20
Laurens Serpe,ITA,45,0,0,0.0,20
Laurent Abergel,FRA,2956,0,0,2.0,28
Laurent Koscielny,FRA,933,0,0,0.1,35
Lautaro Martínez,ARG,2282,21,18,15.5,23
Lazar Samardzic,GER,490,2,2,1.1,19
Leander Dendoncker,BEL,1950,2,2,2.6,26
Leandro Barreiro Martins,LUX,1789,1,1,2.4,21
Leandro Cabrera,URU,3330,2,2,1.3,30
Leandro Paredes,ARG,838,1,1,0.3,27
Leandro Trossard,BEL,2805,8,7,6.0,26
Lebo Mothiba,RSA,523,2,1,1.3,25
Lee Dongjun,KOR,118,0,0,0.6,24
Lee Jae-sung,KOR,1436,4,4,3.4,28
Lee Kangin,KOR,1411,1,1,1.4,20
Lennard Maloney,USA,9,0,0,0.0,21
Lennart Grill,GER,90,0,0,0.0,22
Lennart-Marten Czyborra,GER,131,0,0,0.0,22
Lenny Joseph,FRA,153,0,0,0.0,20
Lenny Lacroix,FRA,200,0,0,0.1,18
Leny Yoro,FRA,13,0,0,0.0,15
Leo Dubois,FRA,1742,0,0,0.7,26
Leo Fuhr Hjelde,NOR,150,0,0,0.0,17
Leo Skiri Østigård,NOR,1172,0,0,0.2,21
Leo Štulac,SVN,833,2,2,0.3,26
Leon Bailey,JAM,761,1,1,1.6,23
Leon Goretzka,GER,1396,3,3,4.9,26
Leonardo Balerdi,ARG,950,0,0,0.1,22
Leonardo Bonucci,ITA,2005,5,2,2.6,34
Leonardo Capezzi,ITA,175,0,0,0.0,26
Leonardo César Jardim,BRA,1530,0,0,0.0,26
Leonardo Mancuso,ITA,425,1,1,2.2,29
Leonardo Pavoletti,ITA,1518,5,5,6.3,32
Leonardo Román,ESP,180,0,0,0.0,21
Leonardo Spinazzola,ITA,127,0,0,0.1,28
Leroy Sané,GER,1976,7,7,9.8,25
Levi Lumeka,ENG,67,0,0,0.0,22
Levin Öztunalı,GER,572,0,0,0.6,25
Lewis Bate,ENG,146,0,0,0.0,18
Lewis Brunt,ENG,24,0,0,0.0,20
Lewis Dobbin,ENG,32,0,0,0.0,18
Lewis Dunk,ENG,2573,1,1,1.2,29
Liam Cooper,SCO,1814,0,0,0.3,29
Liam Delap,ENG,10,0,0,0.0,18
Liam Henderson,SCO,2020,2,2,2.5,25
Liam McCarron,SCO,10,0,0,0.0,20
Liberato Cacace,NZL,466,0,0,0.0,20
Lilian Brassier,FRA,2263,1,1,1.3,21
Lilian Egloff,GER,31,0,0,0.0,18
Linus Gechter,GER,716,1,1,0.6,17
Lion Semić,GER,3,0,0,0.0,17
Lionel Messi,ARG,2153,6,6,10.0,34
Lluís Recasens,ESP,45,0,0,0.0,19
Lohann Doucet,FRA,6,0,0,0.0,18
Loren Morón,ESP,567,1,1,0.8,27
Lorenz Assignon,TOG,616,0,0,0.6,21
Lorenzo De Silvestri,ITA,2294,3,3,2.0,33
Lorenzo Insigne,ITA,2290,11,2,5.2,30
Lorenzo Montipò,ITA,3060,0,0,0.0,25
Lorenzo Pellegrini,ITA,2289,9,7,6.8,25
Lorenzo Tonelli,ITA,870,0,0,0.4,31
Lorenzo Venuti,ITA,1571,0,0,0.2,26
Loris Benito,SUI,61,0,0,0.0,29
Louis Beyer,GER,1384,0,0,0.6,21
Louis Mafouta,CTA,525,2,2,1.8,27
Louis Schaub,AUT,654,1,1,1.1,26
Loum Ndiaye,SEN,2312,2,2,2.3,24
Loum Tchaouna,FRA,87,0,0,0.2,17
Lovro Majer,CRO,1832,6,6,4.8,23
Loïc Bade,FRA,985,0,0,0.3,21
Luan Peres Petroni,BRA,2679,0,0,0.1,27
Luca Ceppitelli,ITA,1445,1,1,0.6,31
Luca Fiordilino,ITA,661,0,0,0.2,25
Luca Gagliano,ITA,13,0,0,0.0,21
Luca Gemello,ITA,90,0,0,0.0,21
Luca Kilian,GER,2282,1,1,1.1,21
Luca Koleosho,CAN,1,0,0,0.0,16
Luca Lezzerini,ITA,495,0,0,0.0,26
Luca Netz,GER,1396,0,0,1.9,18
Luca Pellegrini,ITA,1107,0,0,0.2,22
Luca Ranieri,ITA,2103,1,1,0.6,22
Luca Stanga,ITA,3,0,0,0.0,19
Luca Vignali,ITA,85,0,0,0.0,25
Luca Waldschmidt,GER,717,1,1,1.8,25
Luca Wollschläger,GER,16,0,0,0.0,18
Luca Zidane,FRA,645,0,0,0.0,23
Lucas Alario,ARG,655,6,6,5.8,28
Lucas Boyé,ARG,1713,7,7,4.9,25
Lucas Calodat,FRA,4,0,0,0.0,19
Lucas Copado,GER,16,0,0,0.0,17
Lucas Da Cunha,FRA,1229,2,2,2.3,20
Lucas Digne,FRA,2439,0,0,1.0,28
Lucas Gourna-Douath,FRA,1804,1,1,1.1,17
Lucas Hernández,FRA,2030,0,0,0.5,25
Lucas Höler,GER,2583,7,7,8.3,27
Lucas Leiva,BRA,1697,0,0,0.1,34
Lucas Martínez Quarta,ARG,1431,1,1,1.2,25
Lucas Moura,BRA,1775,2,2,3.7,28
Lucas Ocampos,ARG,2125,6,6,5.7,27
Lucas Olaza,URU,295,1,1,0.7,27
Lucas Paquetá,BRA,2699,9,8,10.1,23
Lucas Perrin,FRA,2502,1,1,0.3,22
Lucas Pérez,ESP,2326,5,5,5.8,32
Lucas Torreira,URU,2195,5,5,4.4,25
Lucas Torró,ESP,2725,1,1,1.5,27
Lucas Tousart,FRA,1962,2,2,1.8,24
Lucas Vázquez,ESP,1833,3,3,1.8,30
Lucien Agoume,FRA,1868,0,0,1.1,19
Ludovic Ajorque,REU,2738,12,9,8.7,27
Ludovic Blas,FRA,2961,10,5,7.7,23
Ludwig Augustinsson,SWE,793,0,0,0.4,27
Luigi Samele,ITA,5,0,0,0.0,19
Luigi Sepe,ITA,1392,0,0,0.0,30
Luis Abram,PER,560,0,0,0.5,25
Luis Alberto,ESP,2353,5,5,3.5,28
Luis Binks,ENG,646,0,0,0.0,19
Luis Díaz,COL,958,4,4,4.5,24
Luis Hartwig,GER,2,0,0,0.0,18
Luis Henrique,BRA,699,0,0,0.9,19
Luis Hernández,ESP,1366,0,0,0.4,32
Luis Javier Suárez,COL,2844,8,8,10.1,23
Luis Milla,ESP,2773,3,0,1.3,26
Luis Muriel,COL,1539,9,7,5.7,30
Luis Rioja,ESP,3111,1,1,3.1,27
Luis Suárez,URU,1835,11,9,6.8,34
Luismi,ESP,13,0,0,0.0,20
Luiz Felipe,ITA,2491,0,0,0.3,24
Luka Bogdan,CRO,399,0,0,0.0,25
Luka Jović,SRB,369,1,1,2.3,23
Luka Milivojević,SRB,774,0,0,0.2,30
Luka Modrić,CRO,2032,2,1,2.0,35
Luka Romero,ARG,84,0,0,0.0,16
Lukas Klostermann,GER,1648,0,0,0.3,25
Lukas Klünter,GER,194,0,0,0.0,25
Lukas Kübler,GER,2327,2,2,1.2,28
Lukas Nmecha,GER,1627,8,8,10.0,22
Lukas Rupp,GER,769,0,0,0.7,30
Luke Ayling,ENG,2272,2,2,1.6,29
Luke Cundle,ENG,180,0,0,0.0,19
Luke Shaw,ENG,1601,0,0,0.2,26
Luke Thomas,ENG,1912,0,0,0.2,20
Lukáš Hrádecký,FIN,2880,0,0,0.0,31
Luuk de Jong,NED,654,6,6,3.7,30
Luís Maximiano,POR,3136,0,0,0.0,22
Lyanco,BRA,911,0,0,0.2,24
Lys Mousset,FRA,160,0,0,0.1,25
László Bénes,SVK,246,0,0,0.7,23
Léo Leroy,FRA,626,0,0,0.2,21
